food_id,factor_key,raw_value,numeric_value,value_qualifier
19-478,edible_proportion,1.00,1.0,measured_or_calculated
19-208,edible_proportion,1.00,1.0,measured_or_calculated
19-527,edible_proportion,1.00,1.0,measured_or_calculated
13-873,edible_proportion,1.00,1.0,measured_or_calculated
13-873,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
17-719,edible_proportion,1.00,1.0,measured_or_calculated
17-719,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
15-719,edible_proportion,1.00,1.0,measured_or_calculated
15-720,edible_proportion,1.00,1.0,measured_or_calculated
15-640,edible_proportion,1.00,1.0,measured_or_calculated
13-813,edible_proportion,1.00,1.0,measured_or_calculated
13-813,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-011,edible_proportion,N,,present_amount_unknown
13-887,edible_proportion,1.00,1.0,measured_or_calculated
13-887,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
15-721,edible_proportion,1.00,1.0,measured_or_calculated
13-228,edible_proportion,1.00,1.0,measured_or_calculated
13-227,edible_proportion,0.86,0.86,measured_or_calculated
17-658,edible_proportion,1.00,1.0,measured_or_calculated
17-658,nitrogen_conversion_factor,6.38,6.38,measured_or_calculated
17-658,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
17-657,edible_proportion,1.00,1.0,measured_or_calculated
17-657,nitrogen_conversion_factor,6.38,6.38,measured_or_calculated
17-657,glycerol_conversion_factor,0.945,0.945,measured_or_calculated
11-812,edible_proportion,1.00,1.0,measured_or_calculated
11-812,nitrogen_conversion_factor,5.70,5.7,measured_or_calculated
11-812,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
17-687,edible_proportion,1.00,1.0,measured_or_calculated
17-687,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
17-687,glycerol_conversion_factor,0.960,0.96,measured_or_calculated
12-518,edible_proportion,1.00,1.0,measured_or_calculated
17-659,edible_proportion,1.00,1.0,measured_or_calculated
17-659,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
17-659,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
17-650,edible_proportion,1.00,1.0,measured_or_calculated
17-650,nitrogen_conversion_factor,6.38,6.38,measured_or_calculated
17-650,glycerol_conversion_factor,0.945,0.945,measured_or_calculated
17-690,edible_proportion,1.00,1.0,measured_or_calculated
17-690,glycerol_conversion_factor,0.950,0.95,measured_or_calculated
17-648,edible_proportion,1.00,1.0,measured_or_calculated
17-648,nitrogen_conversion_factor,6.38,6.38,measured_or_calculated
17-648,glycerol_conversion_factor,0.945,0.945,measured_or_calculated
17-491,edible_proportion,1.00,1.0,measured_or_calculated
17-491,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
17-491,glycerol_conversion_factor,0.960,0.96,measured_or_calculated
17-091,edible_proportion,1.00,1.0,measured_or_calculated
17-091,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
19-516,edible_proportion,1.00,1.0,measured_or_calculated
19-516,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
11-1050,edible_proportion,1.00,1.0,measured_or_calculated
19-519,edible_proportion,1.00,1.0,measured_or_calculated
19-321,edible_proportion,1.00,1.0,measured_or_calculated
19-321,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
19-321,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
19-614,edible_proportion,1.00,1.0,measured_or_calculated
17-784,edible_proportion,1.00,1.0,measured_or_calculated
17-343,edible_proportion,1.00,1.0,measured_or_calculated
17-345,edible_proportion,1.00,1.0,measured_or_calculated
17-785,edible_proportion,1.00,1.0,measured_or_calculated
17-222,edible_proportion,1.00,1.0,measured_or_calculated
17-222,specific_gravity,1.01,1.01,measured_or_calculated
17-222,total_solids,3.7,3.7,measured_or_calculated
17-223,edible_proportion,1.00,1.0,measured_or_calculated
17-822,edible_proportion,1.00,1.0,measured_or_calculated
17-822,specific_gravity,1.02,1.02,measured_or_calculated
17-822,total_solids,8.9,8.9,measured_or_calculated
17-224,edible_proportion,1.00,1.0,measured_or_calculated
17-224,specific_gravity,1.01,1.01,measured_or_calculated
17-224,total_solids,5.1,5.1,measured_or_calculated
13-874,edible_proportion,1.00,1.0,measured_or_calculated
13-874,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
14-326,edible_proportion,0.78,0.78,measured_or_calculated
14-326,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
14-348,edible_proportion,1.00,1.0,measured_or_calculated
14-348,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
14-348,glycerol_conversion_factor,0.800,0.8,measured_or_calculated
13-816,edible_proportion,1.00,1.0,measured_or_calculated
16-252,edible_proportion,1.00,1.0,measured_or_calculated
16-252,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
15-722,edible_proportion,1.00,1.0,measured_or_calculated
17-002,edible_proportion,1.00,1.0,measured_or_calculated
12-545,edible_proportion,1.00,1.0,measured_or_calculated
12-545,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
12-563,edible_proportion,1.00,1.0,measured_or_calculated
12-564,edible_proportion,1.00,1.0,measured_or_calculated
12-565,edible_proportion,1.00,1.0,measured_or_calculated
17-786,edible_proportion,1.00,1.0,measured_or_calculated
14-820,edible_proportion,1.00,1.0,measured_or_calculated
14-890,edible_proportion,1.00,1.0,measured_or_calculated
14-890,nitrogen_conversion_factor,5.30,5.3,measured_or_calculated
14-889,edible_proportion,1.00,1.0,measured_or_calculated
14-889,nitrogen_conversion_factor,5.30,5.3,measured_or_calculated
14-873,edible_proportion,1.00,1.0,measured_or_calculated
14-873,nitrogen_conversion_factor,5.30,5.3,measured_or_calculated
14-873,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
14-816,edible_proportion,0.70,0.7,measured_or_calculated
14-816,glycerol_conversion_factor,0.960,0.96,measured_or_calculated
16-490,edible_proportion,0.83,0.83,measured_or_calculated
16-490,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-373,edible_proportion,0.88,0.88,measured_or_calculated
16-373,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-373,glycerol_conversion_factor,0.700,0.7,measured_or_calculated
16-465,edible_proportion,0.89,0.89,measured_or_calculated
16-465,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-465,glycerol_conversion_factor,0.700,0.7,measured_or_calculated
16-466,edible_proportion,0.90,0.9,measured_or_calculated
16-466,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-466,glycerol_conversion_factor,0.700,0.7,measured_or_calculated
16-374,edible_proportion,0.87,0.87,measured_or_calculated
16-374,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-374,glycerol_conversion_factor,0.700,0.7,measured_or_calculated
16-015,edible_proportion,1.00,1.0,measured_or_calculated
16-016,edible_proportion,0.87,0.87,measured_or_calculated
16-372,edible_proportion,0.90,0.9,measured_or_calculated
16-372,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-372,glycerol_conversion_factor,0.700,0.7,measured_or_calculated
16-491,edible_proportion,0.99,0.99,measured_or_calculated
16-491,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-467,edible_proportion,1.00,1.0,measured_or_calculated
16-467,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-467,glycerol_conversion_factor,0.700,0.7,measured_or_calculated
16-468,edible_proportion,0.87,0.87,measured_or_calculated
16-468,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-468,glycerol_conversion_factor,0.700,0.7,measured_or_calculated
16-369,edible_proportion,1.00,1.0,measured_or_calculated
16-369,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-369,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
16-427,edible_proportion,1.00,1.0,measured_or_calculated
16-427,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-427,glycerol_conversion_factor,0.953,0.953,measured_or_calculated
16-426,edible_proportion,1.00,1.0,measured_or_calculated
16-428,edible_proportion,1.00,1.0,measured_or_calculated
16-428,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-428,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
16-368,edible_proportion,1.00,1.0,measured_or_calculated
16-368,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-368,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
16-370,edible_proportion,1.00,1.0,measured_or_calculated
16-370,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-370,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
17-163,edible_proportion,1.00,1.0,measured_or_calculated
17-163,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
17-632,edible_proportion,1.00,1.0,measured_or_calculated
17-632,nitrogen_conversion_factor,6.38,6.38,measured_or_calculated
17-632,glycerol_conversion_factor,0.945,0.945,measured_or_calculated
17-833,edible_proportion,1.00,1.0,measured_or_calculated
17-833,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
17-157,edible_proportion,1.00,1.0,measured_or_calculated
17-155,edible_proportion,1.00,1.0,measured_or_calculated
17-156,edible_proportion,1.00,1.0,measured_or_calculated
17-153,edible_proportion,1.00,1.0,measured_or_calculated
17-154,edible_proportion,1.00,1.0,measured_or_calculated
17-159,edible_proportion,1.00,1.0,measured_or_calculated
17-161,edible_proportion,1.00,1.0,measured_or_calculated
17-160,edible_proportion,1.00,1.0,measured_or_calculated
17-594,edible_proportion,1.00,1.0,measured_or_calculated
17-158,edible_proportion,1.00,1.0,measured_or_calculated
17-158,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
12-546,edible_proportion,1.00,1.0,measured_or_calculated
12-546,nitrogen_conversion_factor,6.38,6.38,measured_or_calculated
17-175,edible_proportion,1.00,1.0,measured_or_calculated
17-175,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
17-505,edible_proportion,1.00,1.0,measured_or_calculated
17-505,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
17-505,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
13-229,edible_proportion,1.00,1.0,measured_or_calculated
15-635,edible_proportion,1.00,1.0,measured_or_calculated
15-635,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
15-635,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
15-636,edible_proportion,1.00,1.0,measured_or_calculated
15-636,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
15-636,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
16-429,edible_proportion,1,1.0,measured_or_calculated
16-430,edible_proportion,1,1.0,measured_or_calculated
16-431,edible_proportion,1.00,1.0,measured_or_calculated
16-431,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-431,glycerol_conversion_factor,0.700,0.7,measured_or_calculated
16-383,edible_proportion,0.91,0.91,measured_or_calculated
16-383,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-383,glycerol_conversion_factor,0.700,0.7,measured_or_calculated
16-469,edible_proportion,1.00,1.0,measured_or_calculated
16-469,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-469,glycerol_conversion_factor,0.700,0.7,measured_or_calculated
16-501,edible_proportion,0.91,0.91,measured_or_calculated
16-501,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
17-729,edible_proportion,1.00,1.0,measured_or_calculated
17-729,nitrogen_conversion_factor,6.38,6.38,measured_or_calculated
17-729,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
17-730,edible_proportion,1.00,1.0,measured_or_calculated
17-730,nitrogen_conversion_factor,6.38,6.38,measured_or_calculated
17-730,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
12-566,edible_proportion,1.00,1.0,measured_or_calculated
12-568,edible_proportion,1.00,1.0,measured_or_calculated
12-569,edible_proportion,1.00,1.0,measured_or_calculated
12-567,edible_proportion,1.00,1.0,measured_or_calculated
12-570,edible_proportion,1.00,1.0,measured_or_calculated
15-723,edible_proportion,1.00,1.0,measured_or_calculated
12-501,edible_proportion,1.00,1.0,measured_or_calculated
12-501,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
12-501,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
19-486,edible_proportion,1.00,1.0,measured_or_calculated
19-571,edible_proportion,0.93,0.93,measured_or_calculated
13-818,edible_proportion,1.00,1.0,measured_or_calculated
13-888,edible_proportion,0.78,0.78,measured_or_calculated
13-888,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-875,edible_proportion,1.00,1.0,measured_or_calculated
13-875,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
15-724,edible_proportion,1.00,1.0,measured_or_calculated
15-725,edible_proportion,1.00,1.0,measured_or_calculated
17-645,edible_proportion,1.00,1.0,measured_or_calculated
17-645,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
17-645,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
19-572,edible_proportion,1.00,1.0,measured_or_calculated
19-128,edible_proportion,1.00,1.0,measured_or_calculated
19-128,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
19-128,glycerol_conversion_factor,0.950,0.95,measured_or_calculated
12-507,edible_proportion,1.00,1.0,measured_or_calculated
12-507,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
12-507,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
19-573,edible_proportion,1.00,1.0,measured_or_calculated
19-466,edible_proportion,1.00,1.0,measured_or_calculated
19-466,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
19-466,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
11-011,edible_proportion,1.00,1.0,measured_or_calculated
11-011,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
19-477,edible_proportion,1.00,1.0,measured_or_calculated
19-574,edible_proportion,1.00,1.0,measured_or_calculated
13-628,edible_proportion,1,1.0,measured_or_calculated
13-628,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-628,glycerol_conversion_factor,0.8,0.8,measured_or_calculated
13-668,edible_proportion,1,1.0,measured_or_calculated
13-668,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-668,glycerol_conversion_factor,0.8,0.8,measured_or_calculated
13-414,edible_proportion,1.00,1.0,measured_or_calculated
13-232,edible_proportion,1.00,1.0,measured_or_calculated
13-232,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-587,edible_proportion,1.00,1.0,measured_or_calculated
13-587,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-587,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
13-627,edible_proportion,0.92,0.92,measured_or_calculated
13-627,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-627,glycerol_conversion_factor,0.8,0.8,measured_or_calculated
13-629,edible_proportion,1,1.0,measured_or_calculated
13-629,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
13-629,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
15-726,edible_proportion,1.00,1.0,measured_or_calculated
11-902,edible_proportion,1.00,1.0,measured_or_calculated
11-902,nitrogen_conversion_factor,5.70,5.7,measured_or_calculated
11-901,edible_proportion,1.00,1.0,measured_or_calculated
11-901,nitrogen_conversion_factor,5.70,5.7,measured_or_calculated
11-901,glycerol_conversion_factor,0.670,0.67,measured_or_calculated
16-391,edible_proportion,1.00,1.0,measured_or_calculated
16-391,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-391,glycerol_conversion_factor,0.700,0.7,measured_or_calculated
16-452,edible_proportion,0.44,0.44,measured_or_calculated
16-441,edible_proportion,1,1.0,measured_or_calculated
16-470,edible_proportion,1.00,1.0,measured_or_calculated
16-470,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-470,glycerol_conversion_factor,0.700,0.7,measured_or_calculated
16-392,edible_proportion,1.00,1.0,measured_or_calculated
16-392,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
16-392,glycerol_conversion_factor,0.700,0.7,measured_or_calculated
11-1134,edible_proportion,1.00,1.0,measured_or_calculated
14-073,edible_proportion,1.00,1.0,measured_or_calculated
17-744,edible_proportion,1.00,1.0,measured_or_calculated
17-744,nitrogen_conversion_factor,6.25,6.25,measured_or_calculated
17-744,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
16-235,edible_proportion,N,,present_amount_unknown
11-820,edible_proportion,1.00,1.0,measured_or_calculated
11-820,nitrogen_conversion_factor,5.70,5.7,measured_or_calculated
11-820,glycerol_conversion_factor,0.956,0.956,measured_or_calculated
17-358,edible_proportion,1.00,1.0,measured_or_calculated
